text;label
thật tiếc khi ko gặp đc dàn diễn viên;clean
Kết thúc không ý nghĩa;clean
Phim nhiều cảm xúc ạ;clean
"9 sao vì có chú Quyền Linh và anh diễn viên Minh Luân đẹp trai 
Trừ 1 điểm vì xem trailer đã biết hết nội dung phim";clean
góc quay và chuyển cảnh rất hay;clean
quá chán, may có quyền linh cứu đc tí;toxic
Phim có hậu. Tình cảm gia đình, nghề làm muối sâu sắc;clean
Bộ phim này tôi thấy rất là ý nghĩa và nhiều cảm xúc. Chỉ có cha mẹ mới làm đc những điều thiên liên và cao đẹp đến như vậy , hi sinh tất cả chỉ mong con mình khôn lớn và thành gia lập thất. Giống như ông Hai Muối vậy. Cảm ơn đoàn làm phim và đặt biệt cảm ơn đạo diễn Vũ Thành Vinh đã làm ra một bộ phim ý nghĩ như vậy. Mong rằng chú sẽ ra những bộ phim nói về cha mẹ hay như vậy nữa cảm ơn chú rất rất nhiều....;clean
"Anh nam đóng vai bạn trai của nữ chính diễn quá dỡ. Cất giọng nói lên như ngẹn cỗ từ đầu đến cuối phim k tự nhiên .

Nhưng giá mà bộ phim cho bạn trai đó là nhà có quyền thế thì hay hơn . Tôi k bk a 7 câu chuyện là ai cũng k bk bị tán cô người mẫu chết chưa hay anh kia bị bắt chưa mà chuyển sang 3 năm r . Trừ a bạn trai của nữ chính thì tất cả ok nhưng nội dung thì còn quá qua loa chưa tới khúc cao trào lắm";clean
Hay nha 🥹 Mình không biết mấy bạn tầm tuổi mình như thế nào, chứ mình coi mình thấm phim luôn . Sưng mắt :));clean
Phim chỉ ở mức trung bình, không có gì quá đặc sắc.;clean
Cái kết phim ko ý nghĩa gì hết. Sau bao giông bão ập đến với ông Hai. Đến khi thấy được hạnh phúc thì lại để ông chết. Hơi tiếc.;clean
Phim cốt lõi hay, nhưng đạo diễn và kịch bản chưa khai thác tối đa với 2 tiếng chiếu. Cần chặt chẽ thân phim trong từng phân đoạn. Cảm ơn rất nhiều;clean
Phim có ý nghĩa 😘😘;toxic
Diễn xuất của Quyền Linh và Hồng Vân không cứu nỗi bộ phim. Mô tuýp cũ rích, nhân vật thừa, xử lý tình huống non nớt, thoại phim không đời. Ý tưởng thì có nhưng nó xưa rồi. Coi mà hụt hẫng vì sự nửa vời và lủng củng.;clean
phim noi dung còn lủng củng nhieu chỗ k hợp li.Chưa đưa cảm xúc đến cao trào được.ý nghĩa nhưng chưa làm nguoi xem ấn tượng đc;toxic
"it's a good watch, but kinda get a little drag on at some place
.
go watch it";clean
con mẹ mày;toxic
dmm;toxic
cmm;toxic
cl;toxic
clmn;toxic
Rất xúc động và nhân văn;clean
I really want to give it a high score, but the action scene were terrible bruh;clean
Ma mà xinh quá;clean
Fim hay ,koi đáng đồng tiền;clean
phim hay 10₫ nên xem;clean
Phim hay, hài hước, yếu tố giật mình và đặt biệt là lấy đi nước mắt của tôi;clean
Phim hài, coi vui nhộn nhưng cái kết hơi nhanh ạ;clean
Phim quá chán, nội dung và miếng hài nhạt. Nghệ sĩ kì cựu nhiều nhưng phim quá thất vọng, coi thường người xme;toxic
phim hay đáng xem;clean
đối với mình là dở nha;toxic
"Phim có nhiều motif đã cũ, kiểu xem phim dễ đoán định tình huống. 
Riêng Tuấn Trần diễn ok";clean
"THẬP CẨM NỘI DUNG!!
- Vẫn là 2 cha con, một con ma bám theo, một chuyện ngang trái! Quá quen thuộc rồi, đổi chủ đề đi!
- Hoài Linh diễn đã điện ảnh hơn, Tuần Trần một màu!";clean
Phim hay ý nghĩa đáng xem;clean
Phim vừa hài vừa ý nghĩa , cảm động khi xem …phim này rất đáng xem;clean
Phim ma mà coi khóc quá trời,phim rất hay ạ,vui có buồn có❤️;clean
😊 phim hay ạ;clean
Phim hài nhé, khúc đầu coi cười quá chời. Có cái kết mình thấy hơi nhanh xíu chưa đủ đô;clean
Đoạn kết không hay, chưa thấy nhân vật lanh như thế nào;clean
plot swist đỉnh cao, xem cảm động sắp khóc;clean
Diễn viên diễn tốt. Kịch bản giai đoạn cuối bị đuối, cảm giác chưng hửng.;clean
Hay, cảm động;clean
Phim không hay, gần nửa cuối phim tình tiết rời rạc, kết hụt hẩng, nhiều vấn đề trong phim còn dở dang;clean
Rất hay và cảm động.. Có thể nói đây là phim VN chiếu rạp hay nhất tôi từng xem;clean
kết hụt hẫng quá, không thích cho lắm nhưng mà cũng ổn;clean
Phim hay, giàu tình cảm nếu không bi kịch thì tốt hơn;clean
Riêng ý kiến mình thì phim chưa đỉnh ... Kết không hậu... Nhiều vấn đề chưa giải quyết;clean
Phim hay, hợp coi vs gd;toxic
haizz, quá tệ;toxic
Nên xem nhé mn;clean
Theo mình phim hay và hướng đến tình cảm gia đình làm đến người xem dễ bị xúc động;clean
film hayyyy;toxic
Phim quá dài dòng và có nhiều tình tiết phi lý, nói chung phim không được hay lắm. Không đáng bỏ tiền ra xem;clean
Hay quá đi;clean
Phim khá hay;clean
Trời ơi nếu coi film k coi đời tư thì hay khỏi bàn nhé, cú chuyển film phải gọi là mượt thì thôi nhé luôn :))));toxic
Đã chạm tới trái tim của tôi, tôi đã khóc khi tới phân đoạn nói về tình cha con.Đối với tôi, phim hay,vui buồn có. Tuyệt vời, 100điểm cho Đạo Diễn  Anh Trung Lùn.Tôi đã hứa sẽ đi xem phim để ủng hộ Anh🥰🥰🥰;clean
quá hay bạn tôi đã khóc!!!;toxic
Rất ý nghĩa và sâu sắc;clean
tô phở này dân dã, nhà làm;toxic
Cười xong khóc khóc xong cười nửa;toxic
không được hay;toxic
Phim đủ vui để giải trí;clean
"Probably on of the best comedy for Korea this year
.
I was thoroughly entertain";clean
Khá hay và cũng mang lại 1 ý nghĩa về bảo vệ động vật ạ;clean
Mình cảm thấy cũng bình thường, không đáng sợ. Nhưng mà mang đầy tính nhăn văn;clean
phim tệ, lỗi VFX, tracking., thông điệp không đạt, nội dung tạp,;toxic
Nội dung ý nghĩa;clean
Cá nhân thấy phim làm dở quá, kỹ xảo chán thêm nội dung thừa thãi dài dòng thành ra xem khá buồn ngủ, hù dọa thấy hài dù có 1-2 cảnh thật sự hù được mình, cho 1 sao thui và tặng 1 sao cho cô vân dung.;clean
xem cx tạm ổn;clean
kĩ xảo hơi chán. Nhưng mà diễn viên diễn 10 đỉm hong có nhưng luôn hehe;clean
Phim hay và thông điệp của tác giả muốn truyền tải đến mọi người rất ý nghĩa. Cảm ơn tác giả ❤️;clean
phim hay thú vị lôi cuốn, tôi rất thích;clean
Hợp lí vãi trưởng;clean
Phim hay, tuy còn ít sạn nhưng vẫn rất xứng tiền;clean
Phim như tên;toxic
"Phim hay nha nhưng mà khúc cuối phải tạo một đoạn hook nữa thì ocela luôn 
Hi vọng phim ra phần 2";clean
Phim hay, tính nhân văn cao;clean
Khá ổn khi có các bạn nhỏ dưới 18 tuổi xem phim cứ bấm điện thoại ( ánh sáng điện thoại làm mất 1 phần trải nghiệm khi mình đi xem phim). Còn lại thì khá là tuyệt vời ạ!;clean
Phim hay, lôi cuốn. Nói về nghiệp báo rất đúng;clean
"+Dàn diễn viên chất lượng
+Cách giải quyết vấn đề tốt
+ Yếu tố nhân quả khá tốt";clean
Film rất hay và nhân văn, mọi cảnh đóng rất xịn ạ, hơi sợ vài phân đoạn, nhưng hay là dc. Nên xem và trải nghiệm ạ;clean
hay tuỵt dời;clean
phim hay nên xem;clean
Phim sáo rỗng buồn ngủ;toxic
Phim dở, dài dòng, nhàm chán, coi buồn ngủ phải về;toxic
phim dở nội dung nhảm;toxic
"A pretty standard by the book action flick, 
beside the movie is set in the early day of the game, so not much material for the movie to invest";clean
Phim đúng ý tôi, lần sau mong là phim kinh dị nước ngoài, xem sẽ sợ hơn nhiều á;clean
Cũng bình thường chưa đủ làm tui sợ;clean
"1 sao cho phim đó là vì các hình ảnh kinh dị tôi đánh giá là khắc họa được khá hay, đủ làm người xem sợ, ấn tượng.
Nhưng 0 sao đó là cho nội dung phim, dù hình ảnh được khắc họa chân thật hay diễn xuất có ổn định đến đâu thì thực sự nội dung phim rất tệ, nếu không muốn nói là cực kì tệ. Cảm giác khi xem xong phim chỉ có 1 thôi đó là KHÔNG ĐÁNG TIỀN để xem. Chính vì nội dung phim, nên chẳng có tí nào cảm giác về phim hay diễn viên luôn, nói chung là phim KHÔNG HAY. Dở nhất trong số các phim Việt tôi từng xem.";clean
dở nha trời;toxic
chỉ có hù, nội dung chán vkl;toxic
phim hù rất nhiều;clean
Ai là fan kinh dị, khuyên thật lòng, ĐỪNG COI TỐN TIỀN VÉ, điểm mấu chốt là cách xây dựng nv bất ổn, ko có miếng đầu đuôi nào dẫn đến mọi thứ đi xuống từ cốt truyện đến tình tiết, khiến không cảm thấy đồng cảm hay sợ hãi, đến nổi tui đoán trước được mà không giật mình nổi luôn, tui ngồi nguyên 1 cái hàng 2 bên không người đó, mà còn không sợ nổi, tính quỷ cẩu 10 thì cái này 9 đó, ý tui là về độ thất vọng nha;toxic
Đi xem mada mà k sợ con ma, chỉ có sợ thằng Hiếu, ông thầy pháp chưa gì đã hết, ít gì cũng phải đánh lộn với con ma chứ;toxic
Hay về mặt ma mị;toxic
kết phim còn nửa vời, cần cải thiện thêm ở những bộ phim tiếp theo;clean
phim hù dữ quá, tạo hình ổn áp ạ;toxic
"mình thấy diễn hay nhe, dv phụ ít cảnh diễn cũng rất đạt
còn nội dung thì cũng cảm động, nói chung xem xong cũng còn ấn tượng
Phim hù sợ lắm nha mn
Thấy VH có dramu nên cho 9đ thoi :))";clean
Hay nhất trong các bộ phim ma của VN;clean
tao sợ thằng Hiếu hơn dợ Mada;toxic
"Kết anh lớp trưởng cool ngầu"" hù! Có ai đâu"", "" hoa mắt thôi, chỉ là hoa mắt thôi""";toxic
"Coi phim không sợ ma da chỉ sợ anh Híu :))) 
Nội dung phim ý nghĩa, jumpscare liên tục rớt tim ra ngoài nên đi coi 2 mình nha 
Scene có cô Cẩm Ly với chú Lộc ít quá huhu";toxic
Hay,hơi sợ một xíu;toxic
Chưa đủ tiêu chí hoàn hảo của e=));clean
Tệ. Phí tiền;toxic
Hay nha, Việt Hương diễn rất là đạt luôn;toxic
Phim hay khá kịch tính các đoạn hù doạ quá xuất sắc hơi tiếc phần kết phim lại không ấn tượng nhiều nhưng nhìn chung đây là bộ phim kinh dị ăn khách và hay nhất nền phim kinh dị Việt Nam;clean
phim hay nha;clean
phim hay nhưng mà hay hù;clean
Kì vọng mấy nhiêu là xem nó thất vọng mấy nhiêu, đoạn đầu tạm nhưng kết với kỹ xảo xàm quá.... điểm cộng cuối là nó có ma thật, chấm hết.;clean
Ghê quaa nhma hay;clean
Phim rất hay, ý nghĩa, diễn viên đóng rất đạt mình rất thích;clean
"Bữa sau làm phim bớt hù người lại nha tui là tui k xem nữa đâu á 
Giận á nha";toxic
"""MA DA"": KHI TÂM LINH VIỆT NAM CHƯA THẬT SỰ THUYẾT PHỤC
""Ma Da"" là phim về câu chuyện về một oan hồn mang nhiều oán hận của một cô gái, gieo mình xuống dòng sông. Thật may mắn khi con bà Lệ lại là người hợp mạng với cô quỷ đó. Rồi chuyện gì phải diễn sẽ diễn ra để có phim để xem.
Đầu phim thì cũng thú vị đó, giới thiệu được con ma da rất Việt Nam,  các tình tiết về tâm linh thì cũng ok đi, mà mấy ông pháp sư còn non non không nhiều chiêu để trị con quỷ nữ dưới sông. Mà làm không được chuyện mà còn ngủm sớm thành ra cuối phim thành phim tình cảm gia đinh không còn là phim kinh dị nữa. 
 Làm mấy cái xác đẹp thiệt, có nghiên cứu. Cảnh Cà Mau với mấy cái hiệu ứng cũng được.
Tạo hình của bà Lệ đẹp nhân vật, Việt Hương diễn bi hay hơn diễn hài à. Ấn tượng với diễn xuất của chi Tư Cẩm Ly
Phim đảm bảo được yếu tố nhân quả, hỏng cảm động mấy, cũng cũng thương mấy đứa nhỏ đi!! mà cái kết nó bị củ rồi.
Tóm lại là không mong đợi nhiều nhưng coi được.";clean
Khá buồn vì đoạn kết có tình tiết không logic, một chút khó hiểu đoạn cô bé chết, không biết chết khi nào, và luật mada như luật rừng vì...(xem phim để biết thêm) nhìn chung đáng xem và ủng hộ phim Nước Nhà;clean
Phim tình tiết hay, kịch tính, diễn viên xuất sắc;clean
Phim rất hay;clean
Phim hay đáng để xem;clean
Rất là tốn tiền và thời gian;clean
hay , đôi lúc giật mình nhưng mà xem rất cuốn nha;clean
tạm ổn chỉ hù hơi nhiều thui;clean
Nội dung không liền mạch;toxic
